Page,Date_surveys,Site,Focal_sp,Plot,Tree,Neighbour_sp_ID,Neighbour_DBH_cm,Neighbour_distance_m,Notes_surveys,Neighbour_DBH_cm_2,Neighbour_DBH_cm_3,Neighbour_DBH_cm_4,Neighbour_DBH_cm_5,Neighbour_DBH_cm_6,Neighbour_DBH_cm_7,Neighbour_DBH_cm_8,Neighbour_DBH_cm_9,Neighbour_DBH_cm_10,Neighbour_DBH_cm_11
2,17/01/2022,GRA,AMYG,C,6,Acacia dealbata,4,9.6,,,,,,,,,,,
2,17/01/2022,GRA,AMYG,C,6,Acacia dealbata,4,9.4,,,,,,,,,,,
2,17/01/2022,GRA,AMYG,C,7,Acacia dealbata,1.5,3.5,N to E; site C; added another spring,,,,,,,,,,
2,17/01/2022,GRA,AMYG,C,7,Acacia dealbata,2.5,7.5,,,,,,,,,,,
2,17/01/2022,GRA,AMYG,C,7,Acacia dealbata,4.5,7.6,S to E,,,,,,,,,,
2,17/01/2022,GRA,AMYG,C,7,Acacia dealbata,3,2.6,,,,,,,,,,,
2,17/01/2022,GRA,AMYG,C,7,Eucalyptus amygdalina,62,3.8,S to W,,,,,,,,,,
2,17/01/2022,GRA,AMYG,C,7,Acacia dealbata,3,9.1,,,,,,,,,,,
2,17/01/2022,GRA,AMYG,C,7,Acacia dealbata,5.2,7.5,N to W,,,,,,,,,,
2,17/01/2022,GRA,VIMI,C,7,Eucalyptus amygdalina,4.5,3.1,N to E,,,,,,,,,,
2,17/01/2022,GRA,VIMI,C,7,Eucalyptus amygdalina,10,4.9,,,,,,,,,,,
2,17/01/2022,GRA,VIMI,C,7,Eucalyptus amygdalina,7,7.7,,,,,,,,,,,
2,17/01/2022,GRA,VIMI,C,7,Acacia dealbata,3,6.5,,,,,,,,,,,
2,17/01/2022,GRA,VIMI,C,7,Eucalyptus amygdalina,8.9,3.6,,,,,,,,,,,
2,17/01/2022,GRA,VIMI,C,7,Eucalyptus amygdalina,7.7,2.8,,,,,,,,,,,
3,17/01/2022,GRA,VIMI,C,7,Eucalyptus amygdalina,10,1.5,,,,,,,,,,,
3,17/01/2022,GRA,VIMI,C,7,Acacia dealbata,3,9,S to E,,,,,,,,,,
3,17/01/2022,GRA,VIMI,C,7,Acacia dealbata,3,6.6,,,,,,,,,,,
3,17/01/2022,GRA,VIMI,C,7,Acacia dealbata,4,5,,,,,,,,,,,
3,17/01/2022,GRA,VIMI,C,7,Acacia dealbata,5.5,5.3,,,,,,,,,,,
3,17/01/2022,GRA,VIMI,C,7,Acacia dealbata,3.5,3,S to W,,,,,,,,,,
3,17/01/2022,GRA,VIMI,C,7,Eucalyptus amygdalina,8.6,3.5,,,,,,,,,,,
3,17/01/2022,GRA,VIMI,C,7,Acacia dealbata,3,4.2,,,,,,,,,,,
3,17/01/2022,GRA,VIMI,C,7,Acacia dealbata,3,5.2,,,,,,,,,,,
3,17/01/2022,GRA,VIMI,C,7,Acacia dealbata,4.5,5.8,,,,,,,,,,,
3,17/01/2022,GRA,VIMI,C,7,Acacia dealbata,3.5,7,,,,,,,,,,,
3,17/01/2022,GRA,VIMI,C,7,Acacia dealbata,2,7.3,,,,,,,,,,,
3,17/01/2022,GRA,VIMI,C,7,Acacia dealbata,6,7.2,,,,,,,,,,,
3,17/01/2022,GRA,VIMI,C,7,Acacia dealbata,4,6,,,,,,,,,,,
3,17/01/2022,GRA,VIMI,C,7,Acacia dealbata,2.5,6.2,,,,,,,,,,,
3,17/01/2022,GRA,VIMI,C,7,Acacia dealbata,3,8.8,,,,,,,,,,,
3,17/01/2022,GRA,VIMI,C,7,Acacia dealbata,2.5,7.8,,,,,,,,,,,
3,17/01/2022,GRA,VIMI,C,7,Eucalyptus viminalis,24.1,8.3,,,,,,,,,,,
3,17/01/2022,GRA,VIMI,C,7,Eucalyptus amygdalina,11,8.2,,,,,,,,,,,
3,17/01/2022,GRA,VIMI,C,7,Acacia dealbata,5.5,6.2,,,,,,,,,,,
3,17/01/2022,GRA,VIMI,C,7,Acacia dealbata,2.5,4.3,,,,,,,,,,,
3,17/01/2022,GRA,VIMI,C,7,Eucalyptus amygdalina,9.4,2.1,N to W,,,,,,,,,,
3,17/01/2022,GRA,VIMI,C,7,Eucalyptus amygdalina,9.7,2.3,,,,,,,,,,,
3,17/01/2022,GRA,VIMI,C,7,Eucalyptus amygdalina,10.6,5.5,,,,,,,,,,,
3,17/01/2022,GRA,VIMI,C,7,Acacia dealbata,3,6,,,,,,,,,,,
3,17/01/2022,GRA,VIMI,C,7,Eucalyptus amygdalina,15,8,,,,,,,,,,,
3,17/01/2022,GRA,VIMI,C,7,Acacia dealbata,4,6.7,,,,,,,,,,,
3,17/01/2022,GRA,VIMI,C,7,Acacia dealbata,6.5,5.1,,,,,,,,,,,
3,17/01/2022,GRA,VIMI,C,6,Eucalyptus amygdalina,13.8,4.2,N to E,11,60.9,,,,,,,,
3,17/01/2022,GRA,VIMI,C,6,Acacia dealbata,3,4.3,S to E; S-W and N-W nothing,,,,,,,,,,
3,17/01/2022,GRA,VIMI,C,5,Acacia dealbata,2,4,N to E,,,,,,,,,,
3,17/01/2022,GRA,VIMI,C,5,Acacia dealbata,3,7.8,,,,,,,,,,,
3,17/01/2022,GRA,VIMI,C,5,Acacia dealbata,1,7.9,,,,,,,,,,,
3,17/01/2022,GRA,VIMI,C,5,Acacia dealbata,2,10,,,,,,,,,,,
3,17/01/2022,GRA,VIMI,C,5,Acacia dealbata,2.5,7.6,,,,,,,,,,,
3,17/01/2022,GRA,VIMI,C,5,Eucalyptus amygdalina,51,8,S to E,,,,,,,,,,
3,17/01/2022,GRA,VIMI,C,5,Acacia dealbata,1.5,8.1,,,,,,,,,,,
3,17/01/2022,GRA,VIMI,C,5,Acacia dealbata,2,6.7,,,,,,,,,,,
3,17/01/2022,GRA,VIMI,C,5,Acacia dealbata,4,6.9,,,,,,,,,,,
3,17/01/2022,GRA,VIMI,C,5,Acacia dealbata,3,4.8,,,,,,,,,,,
3,17/01/2022,GRA,VIMI,C,5,Acacia dealbata,3,4,,,,,,,,,,,
3,17/01/2022,GRA,VIMI,C,5,Acacia dealbata,5.5,6.5,,,,,,,,,,,
4,17/01/2022,GRA,VIMI,C,5,Acacia dealbata,3,8.3,,,,,,,,,,,
4,17/01/2022,GRA,VIMI,C,5,Acacia dealbata,5,8.5,,,,,,,,,,,
4,17/01/2022,GRA,VIMI,C,5,Acacia dealbata,6,10,,,,,,,,,,,
4,17/01/2022,GRA,VIMI,C,5,Acacia dealbata,3.5,0.8,S to W,,,,,,,,,,
4,17/01/2022,GRA,VIMI,C,5,Acacia dealbata,2.5,2,,,,,,,,,,,
4,17/01/2022,GRA,VIMI,C,5,Acacia dealbata,2,2.5,,,,,,,,,,,
4,17/01/2022,GRA,VIMI,C,5,Acacia dealbata,2.5,4.5,,,,,,,,,,,
4,17/01/2022,GRA,VIMI,C,5,Acacia dealbata,3.5,4.1,,,,,,,,,,,
4,17/01/2022,GRA,VIMI,C,5,Acacia dealbata,2,4.6,,,,,,,,,,,
4,17/01/2022,GRA,VIMI,C,5,Acacia dealbata,2,2.5,,,,,,,,,,,
4,17/01/2022,GRA,VIMI,C,5,Acacia dealbata,4,9.9,,,,,,,,,,,
4,17/01/2022,GRA,VIMI,C,5,Acacia dealbata,7.1,8,,,,,,,,,,,
4,17/01/2022,GRA,VIMI,C,5,Eucalyptus amygdalina,50.5,7.1,N to W,,,,,,,,,,
4,17/01/2022,GRA,VIMI,C,5,Eucalyptus amygdalina,40,6.7,,2,,,,,,,,,
4,17/01/2022,GRA,VIMI,C,5,Eucalyptus amygdalina,19,10,,,,,,,,,,,
4,17/01/2022,GRA,VIMI,C,5,Eucalyptus amygdalina,38,6.5,,,,,,,,,,,
4,17/01/2022,GRA,VIMI,C,5,Acacia dealbata,2.5,5.3,,,,,,,,,,,
4,17/01/2022,GRA,VIMI,C,5,Acacia dealbata,2.5,5.5,,,,,,,,,,,
4,17/01/2022,GRA,VIMI,C,5,Acacia dealbata,2,4.5,,,,,,,,,,,
4,17/01/2022,GRA,VIMI,C,5,Acacia dealbata,2.5,4.1,,,,,,,,,,,
4,17/01/2022,GRA,VIMI,C,5,Acacia dealbata,2.5,3.5,,,,,,,,,,,
4,17/01/2022,GRA,VIMI,C,5,Acacia dealbata,1.5,3,,,,,,,,,,,
4,17/01/2022,GRA,VIMI,C,5,Acacia dealbata,1,1.7,,,,,,,,,,,
4,17/01/2022,GRA,VIMI,C,5,Acacia dealbata,1.5,2.6,,,,,,,,,,,
4,17/01/2022,GRA,VIMI,C,5,Acacia dealbata,1,7.5,,,,,,,,,,,
4,17/01/2022,GRA,VIMI,C,5,Acacia dealbata,1.5,9.8,,,,,,,,,,,
4,17/01/2022,GRA,VIMI,C,4,Acacia dealbata,2,1,N to E,,,,,,,,,,
4,17/01/2022,GRA,VIMI,C,4,Acacia dealbata,5,2.5,,,,,,,,,,,
4,17/01/2022,GRA,VIMI,C,4,Acacia dealbata,5,5.7,,,,,,,,,,,
4,17/01/2022,GRA,VIMI,C,4,Acacia dealbata,5.2,7.3,,,,,,,,,,,
4,17/01/2022,GRA,VIMI,C,4,Eucalyptus amygdalina,52.8,5,,,,,,,,,,,
4,17/01/2022,GRA,VIMI,C,4,Eucalyptus amygdalina,47.3,6,,,,,,,,,,,
4,17/01/2022,GRA,VIMI,C,4,Acacia dealbata,5,8,,,,,,,,,,,
4,17/01/2022,GRA,VIMI,C,4,Acacia dealbata,5,5.3,main trunk dead,,,,,,,,,,
4,17/01/2022,GRA,VIMI,C,4,Acacia dealbata,2.5,3.1,S to E,,,,,,,,,,
4,17/01/2022,GRA,VIMI,C,4,Eucalyptus amygdalina,61,5.9,,20.3,15,,,,,,,,
4,17/01/2022,GRA,VIMI,C,4,Acacia dealbata,3,1.8,S to W,,,,,,,,,,
4,17/01/2022,GRA,VIMI,C,4,Acacia dealbata,2,2,,,,,,,,,,,
4,17/01/2022,GRA,VIMI,C,4,Acacia dealbata,4,3,,,,,,,,,,,
4,17/01/2022,GRA,VIMI,C,4,Acacia dealbata,3,4,,,,,,,,,,,
4,17/01/2022,GRA,VIMI,C,4,Acacia dealbata,3.5,6.5,,,,,,,,,,,
4,17/01/2022,GRA,VIMI,C,4,Acacia dealbata,3.5,9.8,,,,,,,,,,,
4,17/01/2022,GRA,VIMI,C,4,Eucalyptus amygdalina,40.7,5.3,N to W; N-E nothing,,,,,,,,,,
4,17/01/2022,GRA,VIMI,C,4,Acacia dealbata,2.5,6.2,,,,,,,,,,,
5,17/01/2022,GRA,VIMI,C,4,Acacia dealbata,6.5,7.3,,,,,,,,,,,
5,17/01/2022,GRA,VIMI,C,4,Acacia dealbata,11.4,9.3,,,,,,,,,,,
5,17/01/2022,GRA,VIMI,C,4,Acacia dealbata,8.5,8.9,,,,,,,,,,,
5,17/01/2022,GRA,VIMI,C,4,Acacia dealbata,4,9.6,,,,,,,,,,,
5,17/01/2022,GRA,VIMI,C,4,Acacia dealbata,6,9.9,,,,,,,,,,,
5,17/01/2022,GRA,VIMI,C,4,Acacia dealbata,3,8.9,,,,,,,,,,,
5,17/01/2022,GRA,VIMI,C,4,Acacia dealbata,4,9,,,,,,,,,,,
5,17/01/2022,GRA,VIMI,C,4,Acacia dealbata,4,6.5,,,,,,,,,,,
5,17/01/2022,GRA,VIMI,C,4,Acacia dealbata,5,6.5,,,,,,,,,,,
5,17/01/2022,GRA,VIMI,C,4,Acacia dealbata,3.5,3.8,,,,,,,,,,,
5,17/01/2022,GRA,VIMI,C,4,Acacia dealbata,2,3.8,,,,,,,,,,,
5,17/01/2022,GRA,VIMI,C,4,Acacia dealbata,5,3.5,,,,,,,,,,,
5,17/01/2022,GRA,VIMI,C,4,Acacia dealbata,2,1.7,,,,,,,,,,,
5,17/01/2022,GRA,VIMI,C,4,Acacia dealbata,3.5,9.8,,,,,,,,,,,
5,17/01/2022,GRA,VIMI,C,2,Allocasaurina littoralis,5,4,N to E,,,,,,,,,,
5,17/01/2022,GRA,VIMI,C,2,Acacia dealbata,2,3.5,,,,,,,,,,,
5,17/01/2022,GRA,VIMI,C,2,Acacia dealbata,2.5,3.7,S to E,,,,,,,,,,
5,17/01/2022,GRA,VIMI,C,2,Acacia dealbata,4,6.3,,,,,,,,,,,
5,17/01/2022,GRA,VIMI,C,2,Eucalyptus amygdalina,59,7.5,,,,,,,,,,,
5,17/01/2022,GRA,VIMI,C,2,Acacia dealbata,3.5,4,,,,,,,,,,,
5,17/01/2022,GRA,VIMI,C,2,Acacia dealbata,4,3.9,S to W,,,,,,,,,,
5,17/01/2022,GRA,VIMI,C,2,Eucalyptus amygdalina,10.5,9.9,,,,,,,,,,,
5,17/01/2022,GRA,VIMI,C,2,Allocasaurina littoralis,3.5,5.4,N to W,,,,,,,,,,
5,17/01/2022,GRA,VIMI,C,2,Eucalyptus amygdalina,49.5,8.5,,,,,,,,,,,
5,17/01/2022,GRA,VIMI,C,2,Eucalyptus viminalis,41,6,,,,,,,,,,,
5,17/01/2022,GRA,VIMI,C,3,Eucalyptus amygdalina,25,1.2,N to E nothing; S to E; trunk almost dead (of this neighbour),,,,,,,,,,
5,17/01/2022,GRA,VIMI,C,3,Eucalyptus amygdalina,59,4.6,,,,,,,,,,,
5,17/01/2022,GRA,VIMI,C,3,Acacia dealbata,5.5,8.3,,,,,,,,,,,
5,17/01/2022,GRA,VIMI,C,3,Eucalyptus amygdalina,16.1,3.5,S to W,,,,,,,,,,
5,17/01/2022,GRA,VIMI,C,3,Eucalyptus amygdalina,97,10,,,,,,,,,,,
5,17/01/2022,GRA,VIMI,C,3,Eucalyptus amygdalina,27.4,5.7,N to W,,,,,,,,,,
5,17/01/2022,GRA,VIMI,C,3,Eucalyptus amygdalina,55,10,,,,,,,,,,,
5,17/01/2022,GRA,VIMI,C,3,Eucalyptus amygdalina,64,3.3,,,,,,,,,,,
5,17/01/2022,GRA,VIMI,C,3,Eucalyptus amygdalina,21,0.3,,,,,,,,,,,
5,17/01/2022,GRA,AMYG,B,1,Eucalyptus globulus,3,2.3,N to E,,,,,,,,,,
5,17/01/2022,GRA,AMYG,B,1,Eucalyptus rubida,5.8,4.3,,,,,,,,,,,
5,17/01/2022,GRA,AMYG,B,1,Eucalyptus rubida,4.5,5.6,,,,,,,,,,,
5,17/01/2022,GRA,AMYG,B,1,Eucalyptus globulus,2.8,6.6,,,,,,,,,,,
5,17/01/2022,GRA,AMYG,B,1,Eucalyptus globulus,2.8,6.8,,,,,,,,,,,
5,17/01/2022,GRA,AMYG,B,1,Eucalyptus rubida,8,7.8,,,,,,,,,,,
5,17/01/2022,GRA,AMYG,B,1,Eucalyptus globulus,1,6.3,,,,,,,,,,,
5,17/01/2022,GRA,AMYG,B,1,Eucalyptus rubida,5.4,9,,,,,,,,,,,
5,17/01/2022,GRA,AMYG,B,1,Eucalyptus globulus,1.5,9.8,,,,,,,,,,,
5,17/01/2022,GRA,AMYG,B,1,Eucalyptus globulus,1.5,7.3,,,,,,,,,,,
6,17/01/2022,GRA,AMYG,B,1,Eucalyptus rubida,2,6.8,,,,,,,,,,,
6,17/01/2022,GRA,AMYG,B,1,Eucalyptus rubida,3.5,9.9,,,,,,,,,,,
6,17/01/2022,GRA,AMYG,B,1,Eucalyptus globulus,8.7,9.8,,,,,,,,,,,
6,17/01/2022,GRA,AMYG,B,1,Eucalyptus rubida,3.8,7.7,,,,,,,,,,,
6,17/01/2022,GRA,AMYG,B,1,Eucalyptus obliqua,12,8.5,,,,,,,,,,,
6,17/01/2022,GRA,AMYG,B,1,Eucalyptus globulus,3,9,,,,,,,,,,,
6,17/01/2022,GRA,AMYG,B,1,Eucalyptus globulus,3.5,9.7,,,,,,,,,,,
6,17/01/2022,GRA,AMYG,B,1,Eucalyptus rubida,3.5,7.5,,,,,,,,,,,
6,17/01/2022,GRA,AMYG,B,1,Eucalyptus rubida,7.7,8.6,,,,,,,,,,,
6,17/01/2022,GRA,AMYG,B,1,Eucalyptus rubida,2.4,4.5,,,,,,,,,,,
6,17/01/2022,GRA,AMYG,B,1,Eucalyptus amygdalina,22.8,3.8,,26,27.3,,,,,,,,
6,17/01/2022,GRA,AMYG,B,1,Exocarpus cupressiformis,13,8.7,S to E,,,,,,,,,,
6,17/01/2022,GRA,AMYG,B,1,Eucalyptus tenuiramis,16,9,,18.5,,,,,,,,,
6,17/01/2022,GRA,AMYG,B,1,Eucalyptus globulus,25.2,7.3,,,,,,,,,,,
6,17/01/2022,GRA,AMYG,B,1,Eucalyptus tenuiramis,24.4,9,,,,,,,,,,,
6,17/01/2022,GRA,AMYG,B,1,Eucalyptus globulus,2.5,9.3,,,,,,,,,,,
6,17/01/2022,GRA,AMYG,B,1,Eucalyptus rubida,19.8,7,S to W,26,,,,,,,,,
6,17/01/2022,GRA,AMYG,B,1,Eucalyptus rubida,14.8,8,,,,,,,,,,,
6,17/01/2022,GRA,AMYG,B,1,Eucalyptus globulus,3.5,8.7,,,,,,,,,,,
6,17/01/2022,GRA,AMYG,B,1,Eucalyptus rubida,7.5,9,,,,,,,,,,,
6,17/01/2022,GRA,AMYG,B,1,Eucalyptus globulus,3.5,9.2,,,,,,,,,,,
6,17/01/2022,GRA,AMYG,B,1,Eucalyptus globulus,7,8,,,,,,,,,,,
6,17/01/2022,GRA,AMYG,B,1,Eucalyptus rubida,4,9.8,,,,,,,,,,,
6,17/01/2022,GRA,AMYG,B,1,Eucalyptus rubida,6.3,5.9,,,,,,,,,,,
6,17/01/2022,GRA,AMYG,B,1,Eucalyptus rubida,7.5,7.9,,,,,,,,,,,
6,17/01/2022,GRA,AMYG,B,1,Eucalyptus globulus,3,7.7,,,,,,,,,,,
6,17/01/2022,GRA,AMYG,B,1,Eucalyptus viminalis,73.5,9,N to W,,,,,,,,,,
6,17/01/2022,GRA,AMYG,B,1,Eucalyptus globulus,6,8.6,,,,,,,,,,,
6,17/01/2022,GRA,AMYG,B,1,Eucalyptus rubida,4,5,,,,,,,,,,,
6,17/01/2022,GRA,AMYG,B,1,Eucalyptus rubida,3.5,2.5,,,,,,,,,,,
6,17/01/2022,GRA,AMYG,B,1,Eucalyptus rubida,3.5,6.3,,,,,,,,,,,
6,17/01/2022,GRA,AMYG,B,1,Eucalyptus obliqua,3.5,7.3,,,,,,,,,,,
6,17/01/2022,GRA,AMYG,B,1,Eucalyptus obliqua,13,7.7,,,,,,,,,,,
6,17/01/2022,GRA,AMYG,B,1,Eucalyptus rubida,3,8,,,,,,,,,,,
6,17/01/2022,GRA,AMYG,B,1,Eucalyptus rubida,7,7.7,,,,,,,,,,,
6,17/01/2022,GRA,AMYG,B,1,Eucalyptus globulus,4,8.3,,,,,,,,,,,
6,17/01/2022,GRA,AMYG,B,1,Eucalyptus rubida,4,9,,,,,,,,,,,
6,17/01/2022,GRA,AMYG,B,1,Eucalyptus globulus,6.5,8.4,,,,,,,,,,,
6,17/01/2022,GRA,OBLI,B,4,Eucalyptus globulus,32.3,9,N to E,,,,,,,,,,
6,17/01/2022,GRA,OBLI,B,4,Eucalyptus obliqua,7.5,8,S to E,,,,,,,,,,
6,17/01/2022,GRA,OBLI,B,4,Eucalyptus globulus,10.5,9.8,S to W,,,,,,,,,,
6,17/01/2022,GRA,OBLI,B,4,Eucalyptus viminalis,24.2,7.8,,,,,,,,,,,
6,17/01/2022,GRA,OBLI,B,4,Eucalyptus rubida,6.4,9.4,N to W,,,,,,,,,,
6,17/01/2022,GRA,OBLI,B,4,Eucalyptus globulus,6.4,8.5,,,,,,,,,,,
7,17/01/2022,GRA,VIMI,B,3,Acacia dealbata,2,1.3,Focal definitely a glob; N to E,,,,,,,,,,
7,17/01/2022,GRA,VIMI,B,3,Acacia dealbata,6.1,1.6,,,,,,,,,,,
7,17/01/2022,GRA,VIMI,B,3,Eucalyptus globulus,35.5,4.9,,,,,,,,,,,
7,17/01/2022,GRA,VIMI,B,3,Eucalyptus globulus,3,9,,,,,,,,,,,
7,17/01/2022,GRA,VIMI,B,3,Eucalyptus obliqua,69.3,5.7,,,,,,,,,,,
7,17/01/2022,GRA,VIMI,B,3,Eucalyptus rubida,36.7,5.6,S to E,,,,,,,,,,
7,17/01/2022,GRA,VIMI,B,3,Acacia dealbata,2.5,5,,,,,,,,,,,
7,17/01/2022,GRA,VIMI,B,3,Eucalyptus obliqua,83,8,,,,,,,,,,,
7,17/01/2022,GRA,VIMI,B,3,Eucalyptus globulus,2,8.3,,,,,,,,,,,
7,17/01/2022,GRA,VIMI,B,3,Acacia dealbata,8,9,,,,,,,,,,,
7,17/01/2022,GRA,VIMI,B,3,Acacia dealbata,3.5,7,,,,,,,,,,,
7,17/01/2022,GRA,VIMI,B,3,Acacia dealbata,3.5,5,,,,,,,,,,,
7,17/01/2022,GRA,VIMI,B,3,Acacia dealbata,3.5,4.6,,,,,,,,,,,
7,17/01/2022,GRA,VIMI,B,3,Acacia dealbata,2,2.5,,,,,,,,,,,
7,17/01/2022,GRA,VIMI,B,3,Acacia dealbata,2.5,2.3,,,,,,,,,,,
7,17/01/2022,GRA,VIMI,B,3,Acacia dealbata,2,2.2,,,,,,,,,,,
7,17/01/2022,GRA,VIMI,B,3,Acacia dealbata,1.5,4.6,,,,,,,,,,,
7,17/01/2022,GRA,VIMI,B,3,Acacia dealbata,3,2.7,,,,,,,,,,,
7,17/01/2022,GRA,VIMI,B,3,Acacia dealbata,3,2.5,,,,,,,,,,,
7,17/01/2022,GRA,VIMI,B,3,Acacia dealbata,2,6,,,,,,,,,,,
7,17/01/2022,GRA,VIMI,B,3,Acacia dealbata,4,6.7,,,,,,,,,,,
7,17/01/2022,GRA,VIMI,B,3,Acacia dealbata,3.2,7.1,,,,,,,,,,,
7,17/01/2022,GRA,VIMI,B,3,Acacia dealbata,2,1.8,S to W,,,,,,,,,,
7,17/01/2022,GRA,VIMI,B,3,Acacia dealbata,3,2.5,,,,,,,,,,,
7,17/01/2022,GRA,VIMI,B,3,Acacia dealbata,4,2.8,,,,,,,,,,,
7,17/01/2022,GRA,VIMI,B,3,Eucalyptus globulus,28,4.5,,37,,,,,,,,,
7,17/01/2022,GRA,VIMI,B,3,Eucalyptus obliqua,74.3,5.2,,,,,,,,,,,
7,17/01/2022,GRA,VIMI,B,3,Acacia dealbata,2,7.2,,,,,,,,,,,
7,17/01/2022,GRA,VIMI,B,3,Acacia dealbata,6,7.5,,,,,,,,,,,
7,17/01/2022,GRA,VIMI,B,3,Acacia dealbata,4,5,,,,,,,,,,,
7,17/01/2022,GRA,VIMI,B,3,Acacia dealbata,5,4.5,,,,,,,,,,,
7,17/01/2022,GRA,VIMI,B,3,Acacia dealbata,5,8.6,,,,,,,,,,,
7,17/01/2022,GRA,VIMI,B,3,Acacia dealbata,3,2.7,N to W,,,,,,,,,,
7,17/01/2022,GRA,VIMI,B,3,Acacia dealbata,3,3,,,,,,,,,,,
7,17/01/2022,GRA,VIMI,B,3,Acacia dealbata,2.5,1.2,,,,,,,,,,,
7,17/01/2022,GRA,VIMI,B,3,Acacia dealbata,2.5,2.2,,,,,,,,,,,
7,17/01/2022,GRA,VIMI,B,3,Acacia dealbata,4.9,9,,,,,,,,,,,
7,17/01/2022,GRA,OBLI,B,1,Eucalyptus globulus,67,4.4,N to E,42,,,,,,,,,
7,17/01/2022,GRA,OBLI,B,1,Eucalyptus viminalis,37.2,9.3,,,,,,,,,,,
7,17/01/2022,GRA,OBLI,B,1,Eucalyptus globulus,40,6,,,,,,,,,,,
7,17/01/2022,GRA,OBLI,B,1,Eucalyptus obliqua,44.5,8.9,,,,,,,,,,,
7,17/01/2022,GRA,OBLI,B,1,Eucalyptus globulus,34,9.7,S to E,53.5,,,,,,,,,
7,17/01/2022,GRA,OBLI,B,1,Eucalyptus rubida,3,6,S to W,,,,,,,,,,
7,17/01/2022,GRA,OBLI,B,1,Eucalyptus viminalis,28.8,7.7,,,,,,,,,,,
8,17/01/2022,GRA,OBLI,B,1,Eucalyptus rubida,3.5,5.5,N to W,,,,,,,,,,
8,17/01/2022,GRA,OBLI,B,1,Eucalyptus viminalis,45,6.5,,,,,,,,,,,
8,17/01/2022,GRA,OBLI,B,2,Eucalyptus rubida,56,9.5,N to E,,,,,,,,,,
8,17/01/2022,GRA,OBLI,B,2,Eucalyptus rubida,37,9.3,,,,,,,,,,,
8,17/01/2022,GRA,OBLI,B,2,Eucalyptus rubida,27.7,8,,,,,,,,,,,
8,17/01/2022,GRA,OBLI,B,2,Exocarpus cupressiformis,2,8.9,,,,,,,,,,,
8,17/01/2022,GRA,OBLI,B,2,Exocarpus cupressiformis,3,8.7,,,,,,,,,,,
8,17/01/2022,GRA,OBLI,B,2,Exocarpus cupressiformis,2,8.9,,,,,,,,,,,
8,17/01/2022,GRA,OBLI,B,2,Exocarpus cupressiformis,19,4,S to E,,,,,,,,,,
8,17/01/2022,GRA,OBLI,B,2,Eucalyptus obliqua,47.5,5.8,,,,,,,,,,,
8,17/01/2022,GRA,OBLI,B,2,Exocarpus cupressiformis,14,8.4,,,,,,,,,,,
8,17/01/2022,GRA,OBLI,B,2,Eucalyptus globulus,74,8.7,S to W,,,,,,,,,,
8,17/01/2022,GRA,OBLI,B,2,Eucalyptus rubida,58,10,N to W,,,,,,,,,,
8,17/01/2022,GRA,OBLI,B,5,Eucalyptus rubida,41,8.8,N to E,,,,,,,,,,
8,17/01/2022,GRA,OBLI,B,5,Eucalyptus obliqua,35.5,10,S to E,,,,,,,,,,
8,17/01/2022,GRA,OBLI,B,5,Eucalyptus globulus,29.5,10,,,,,,,,,,,
8,17/01/2022,GRA,OBLI,B,5,Acacia dealbata,3,9.2,,,,,,,,,,,
8,17/01/2022,GRA,OBLI,B,5,Eucalyptus obliqua,24.9,6.4,S to W,,,,,,,,,,
8,17/01/2022,GRA,OBLI,B,5,Eucalyptus globulus,65,7.2,,,,,,,,,,,
8,17/01/2022,GRA,OBLI,B,5,Eucalyptus obliqua,32.5,7.7,,,,,,,,,,,
8,17/01/2022,GRA,OBLI,B,5,Eucalyptus obliqua,43.7,3.3,,,,,,,,,,,
8,17/01/2022,GRA,OBLI,B,5,Eucalyptus rubida,32,2.2,N to W,,,,,,,,,,
8,17/01/2022,GRA,OBLI,B,5,Eucalyptus rubida,46.5,7.2,,,,,,,,,,,
8,17/01/2022,GRA,OBLI,B,5,Exocarpus cupressiformis,26.8,9.8,main trunk dead,,,,,,,,,,
8,17/01/2022,GRA,OBLI,B,5,Eucalyptus rubida,28.2,7.8,,,,,,,,,,,
8,17/01/2022,GRA,OBLI,B,5,Eucalyptus rubida,27.4,8.6,,,,,,,,,,,
8,17/01/2022,GRA,OBLI,A,6,Eucalyptus obliqua,57,2.7,N to E; label A6BOB,,,,,,,,,,
8,17/01/2022,GRA,OBLI,A,6,Eucalyptus obliqua,46,6.6,,,,,,,,,,,
8,17/01/2022,GRA,OBLI,A,6,Eucalyptus rubida,3,8.2,,,,,,,,,,,
8,17/01/2022,GRA,OBLI,A,6,Exocarpus cupressiformis,3,9.8,,,,,,,,,,,
8,17/01/2022,GRA,OBLI,A,6,Eucalyptus obliqua,24.1,9.7,,,,,,,,,,,
8,17/01/2022,GRA,OBLI,A,6,Eucalyptus obliqua,39.7,10,,,,,,,,,,,
8,17/01/2022,GRA,OBLI,A,6,Eucalyptus globulus,3,6.3,S to E,,,,,,,,,,
8,17/01/2022,GRA,OBLI,A,6,Eucalyptus globulus,40.8,9.5,,,,,,,,,,,
8,17/01/2022,GRA,OBLI,A,6,Acacia dealbata,3.5,3.9,S to W,,,,,,,,,,
8,17/01/2022,GRA,VIMI,B,4,NA,NA,NA,This is TENU,,,,,,,,,,
9,17/01/2022,GRA,OBLI,A,6,Acacia dealbata,2,6.7,,,,,,,,,,,
